name,sex,length
ဆန်းရှိန်း,0,2
ဆန်းလင်း,0,2
ဆန်းလူ,0,2
ဆန်းလွင်,0,2
ဆန်းလွင်ဦး,0,3
ဆန်းလှ,0,2
ဆန်းလှဘော်,0,3
ဆန်းလှအောင်,0,3
ဆန်းလှိုင်,0,2
ဆန်းဝင်း,0,2
ဆန်းဝင်းထွန်း,0,3
ဆန်းဝင်းမောင်,0,3
ဆန်းဝင်းအောင်,0,3
ဆန်းဝန်,0,2
ဆန်းဝေ,0,2
ဆန်းသာ,0,2
ဆန်းသာကြော်,0,3
ဆန်းသိန်း,0,2
ဆန်းသူ,0,2
ဆန်းသောင်း,0,2
ဆန်းသွင်,0,2
ဆန်းဟိန်း,0,2
ဆန်းအုံး,0,2
ဆန်းအောင်,0,2
ဆန်းအေး,0,2
ဆန်းဦး,0,2
ဆွေ,0,1
ဆွေတင့်,0,2
ဆွေမြင့်,0,2
ဆွေလင်း,0,2
ဆွေဝင်း,0,2
ဆွေသင်း,0,2
ဆွေသန်း,0,2
ဆွေဦး,0,2
ဇင်မင်းထွန်း,0,3
ဇင်ရဲ,0,2
ဇင်ရဲထက်,0,3
ဇင်သောင်း,0,2
ဇင်အောင်,0,2
ဇင်ဦး,0,2
ဇာနီ,0,2
ဇာနီထွန်း,0,3
ဇာနီမောင်,0,3
ဇာနီအောင်,0,3
ဇေယြာ,0,2
ဇေယြာကြော်,0,3
ဇေယြာထွန်း,0,3
ဇေယြာမောင်,0,3
ဇေယြာလင်း,0,3
ဇေယြာလွင်,0,3
ဇေယြာဝင်း,0,3
ဇေယြာသော်,0,3
ဇေယြာအောင်,0,3
ဇေယြာဦး,0,3
ဇော်,0,1
ဇော်ကိုကို,0,3
ဇော်ခင်,0,2
ဇော်ခိုင်,0,2
ဇော်ဇော်,0,2
ဇော်ဇော်ထွန်း,0,3
ဇော်ဇော်နိုင်,0,3
ဇော်ဇော်မိုး,0,3
ဇော်ဇော်လင်း,0,3
ဇော်ဇော်လွင်,0,3
ဇော်ဇော်ဝင်း,0,3
ဇော်ဇော်အောင်,0,3
ဇော်ဇော်ဦး,0,3
ဇော်ညွန့်,0,2
ဇော်ဌေး,0,2
ဇော်တင်,0,2
ဇော်တင့်,0,2
ဇော်ထက်,0,2
ဇော်ထိုက်,0,2
ဇော်ထူး,0,2
ဇော်ထူးအောင်,0,3
ဇော်ထွန်း,0,2
ဇော်ထွန်းနိုင်,0,3
ဇော်ထွန်းအောင်,0,3
ဇော်ထွန်းဦး,0,3
ဇော်နိုင်,0,2
ဇော်နိုင်ထွန်း,0,3
ဇော်နိုင်ဝင်း,0,3
ဇော်နိုင်ဦး,0,3
ဇော်ဖေ,0,2
ဇော်မင်း,0,2
ဇော်မင်းထွန်း,0,3
ဇော်မင်းနိုင်,0,3
ဇော်မင်းလက်,0,3
ဇော်မင်းလွင်,0,3
ဇော်မင်းသိန်း,0,3
ဇော်မင်းအောင်,0,3
ဇော်မင်းအေး,0,3
ဇော်မင်းဦး,0,3
ဇော်မိုး,0,2
ဇော်မိုးခိုင်,0,3
ဇော်မိုးထက်,0,3
ဇော်မိုးနိုင်,0,3
ဇော်မိုးလွင်,0,3
ဇော်မိုးအောင်,0,3
ဇော်မိုးဦး,0,3
ဇော်မောင်,0,2
ဇော်မြိုး,0,2
ဇော်မြိုးထိုက်,0,3
ဇော်မြိုးထွန်း,0,3
ဇော်မြိုးနိုင်,0,3
ဇော်မြိုးလွင်,0,3
ဇော်မြိုးအောင်,0,3
ဇော်မြိုးဦး,0,3
ဇော်မြင့်,0,2
ဇော်မြင့်ထွန်း,0,3
ဇော်မြင့်ဖေ,0,3
ဇော်မြင့်အောင်,0,3
ဇော်မြင့်ဦး,0,3
ဇော်ယော်,0,2
ဇော်ရန်ပိုင်,0,3
ဇော်ရှန်း,0,2
ဇော်လ,0,2
ဇော်လက်,0,2
ဇော်လင်း,0,2
ဇော်လင်းထက်,0,3
ဇော်လင်းထွန်း,0,3
ဇော်လင်းမောင်,0,3
ဇော်လင်းအောင်,0,3
ဇော်လင်းဦး,0,3
ဇော်လေး,0,2
ဇော်လွင်,0,2
ဇော်လွင်ထွန်း,0,3
ဇော်လွင်ဦး,0,3
ဇော်လှိုင်,0,2
ဇော်ဝင်း,0,2
ဇော်ဝင်းထွန်း,0,3
ဇော်ဝင်းနိုင်,0,3
ဇော်ဝင်းမောင်,0,3
ဇော်ဝင်းမော်,0,3
ဇော်ဝင်းမြင့်,0,3
ဇော်ဝင်းလှိုင်,0,3
ဇော်ဝင်းသန်း,0,3
ဇော်ဝင်းသိန်း,0,3
ဇော်ဝင်းအောင်,0,3
ဇော်ဝန်,0,2
ဇော်ဝန်း,0,2
ဇော်ဝိတ်,0,2
ဇော်ဝေစိုး,0,3
ဇော်သင်း,0,2
ဇော်သန်း,0,2
ဇော်သန်းဦး,0,3
ဇော်သိန်း,0,2
ဇော်သီက,0,3
ဇော်ဟိန်း,0,2
ဇော်အောင်,0,2
ဇော်ဦး,0,2
ဇော်ဦးဟန်,0,3
ညန်,0,1
ညန်စိန်,0,2
ညန်စိုး,0,2
ညန်ဌေး,0,2
ညန်တင်,0,2
ညန်ထွန်း,0,2
ညန်ထွန်းအောင်,0,3
ညန်မင်း,0,2
ညန်မြင့်,0,2
ညန်ရင်,0,2
ညန်ရီ,0,2
ညန်ရွှေ,0,2
ညန်ရှိန်း,0,2
ညန်လင်း,0,2
ညန်လွင်,0,2
ညန်လှိုင်,0,2
ညန်ဝင်း,0,2
ညန်ဝေ,0,2
ညန်သိန်း,0,2
ညန်အောင်,0,2
ညို,0,1
ညိုကြီး,0,2
ညိုတင်,0,2
ညိုထွန်း,0,2
ညိုမင်း,0,2
ညိုမောင်,0,2
ညိုမြ,0,2
ညိုမြင့်,0,2
ညိုလုံး,0,2
ညိုလေး,0,2
ညိုဝင်း,0,2
ညိုအောင်,0,2
ညိုအေး,0,2
ညိုဦး,0,2
ညီ,0,1
ညီခင်,0,2
ညီစိန်,0,2
ညီစိုး,0,2
ညီညီ,0,2
ညီညီကြော်,0,3
ညီညီစိုး,0,3
ညီညီဆွေ,0,3
ညီညီဇော်,0,3
ညီညီတင်,0,3
ညီညီထွန်း,0,3
ညီညီထွေး,0,3
ညီညီနိုင်,0,3
ညီညီမောင်,0,3
ညီညီမြင့်,0,3
ညီညီလက်,0,3
ညီညီလင်း,0,3
ညီညီလွင်,0,3
ညီညီဝင်း,0,3
ညီညီအောင်,0,3
ညီတင်,0,2
ညီပူ,0,2
ညီမောင်,0,2
ညီလေး,0,2
ညီလှ,0,2
ညီဝင်း,0,2
ညီဝေဖြိုး,0,3
ညီအောင်,0,2
ညွန့်အောင်,0,2
ညွန့်,0,1
ညွန့်ကြီ,0,2
ညွန့်ခင်,0,2
ညွန့်စိန်,0,2
ညွန့်ဆန်း,0,2
ညွန့်ဆောင်,0,2
ညွန့်ဆွေ,0,2
ညွန့်ဌေး,0,2
ညွန့်တင်,0,2
ညွန့်နိုင်,0,2
ညွန့်ဖေ,0,2
ညွန့်မင်း,0,2
ညွန့်မောင်,0,2
ညွန့်မြိုင်,0,2
ညွန့်ရင်,0,2
ညွန့်ရီ,0,2
ညွန့်ရွှေ,0,2
ညွန့်ရှင်း,0,2
ညွန့်ရှိန်း,0,2
ညွန့်လွင်,0,2
ညွန့်လှ,0,2
ညွန့်လှိုင်,0,2
ညွန့်ဝင်း,0,2
ညွန့်ဝေ,0,2
ညွန့်သန်း,0,2
ညွန့်သိန်း,0,2
ညွန့်သောင်း,0,2
ညွန့်ဟန်,0,2
ညွန့်အောင်,0,2
ညွန့်အေး,0,2
ညွန့်ဦး,0,2
ညွှန်ရွှေ,0,2
ဌေး,0,1
ဌေးကို,0,2
ဌေးကြော်,0,2
ဌေးကြိုင်,0,2
ဌေးကြွယ်,0,2
ဌေးခိုင်,0,2
ဌေးညွန့်,0,2
ဌေးတင်,0,2
ဌေးတင့်,0,2
ဌေးနိုင်,0,2
ဌေးမင်း,0,2
ဌေးမောင်,0,2
ဌေးမြင့်,0,2
ဌေးရင်,0,2
ဌေးရွှေ,0,2
ဌေးလွင်,0,2
ဌေးလွင်ဦး,0,3
ဌေးလှိုင်,0,2
ဌေးဝင်း,0,2
ဌေးသန်း,0,2
ဌေးသိန်း,0,2
ဌေးအောင်,0,2
ဌေးအောင်ကြော်,0,3
ဌေးဦး,0,2
တင်,0,1
တင်ကို,0,2
တင်ကိုကို,0,3
တင်ကိုဦး,0,3
တင်ကြီ,0,2
တင်ကြိုင်,0,2
တင်ကြီး,0,2
တင်ကြူ,0,2
တင်ကြွယ်,0,2
တင်ခ,0,2
တင်ခိုင်,0,2
တင်ခြို,0,2
တင်ငြိန်း,0,2
တင်ငွေ,0,2
တင်စိန်,0,2
တင်စိုး,0,2
တင်စိုးဝင်း,0,3
တင်စော,0,2
တင်စွန်း,0,2
တင်ဆင့်,0,2
တင်ဆန်း,0,2
တင်ဆောင်,0,2
တင်ဆွေ,0,2
တင်ဇော်,0,2
တင်ဇော်မင်း,0,3
တင်ညို,0,2
တင်ညွန့်,0,2
တင်ဌေး,0,2
တင်တိုး,0,2
တင်ထက်,0,2
တင်ထက်အောင်,0,3
တင်ထက်ဦး,0,3
တင်ထူး,0,2
တင်ထွတ်,0,2
တင်ထွန်း,0,2
တင်ထွန်းနိုင်,0,3
တင်ထွန်းဝင်း,0,3
တင်ထွန်းအောင်,0,3
တင်ထွန်းဦး,0,3
တင်ထွေး,0,2
တင်နိုင်,0,2
တင်နု,0,2
တင်နွယ်,0,2
တင်ပော်,0,2
တင်ဖေ,0,2
တင်ဖေဝင်း,0,3
တင်ဖြေ,0,2
တင်မင်း,0,2
တင်မိုး,0,2
တင်မိုးလွင်,0,3
တင်မိုးအောင်,0,3
တင်မောင်,0,2
တင်မောင်ကြော်,0,3
တင်မောင်ကြီ,0,3
တင်မောင်ကြီး,0,3
တင်မောင်ခင်,0,3
တင်မောင်ခြို,0,3
တင်မောင်စိုး,0,3
တင်မောင်ဆန်း,0,3
တင်မောင်ဆွေ,0,3
တင်မောင်ဇော်,0,3
တင်မောင်ညွန့်,0,3
တင်မောင်ဌေး,0,3
တင်မောင်ထက်,0,3
တင်မောင်ထူး,0,3
တင်မောင်ထွန်း,0,3
တင်မောင်ထွေး,0,3
တင်မောင်နိုင်,0,3
တင်မောင်မောင်,0,3
တင်မောင်မြင့်,0,3
တင်မောင်ရီ,0,3
တင်မောင်ရွှေ,0,3
တင်မောင်လက်,0,3
တင်မောင်လင်း,0,3
တင်မောင်လေး,0,3
တင်မောင်လွင်,0,3
တင်မောင်လှ,0,3
တင်မောင်လှိုင်,0,3
တင်မောင်ဝင်း,0,3
တင်မောင်သန်း,0,3
တင်မောင်သိန်း,0,3
တင်မောင်အုံး,0,3
တင်မောင်အေး,0,3
တင်မောင်ဦး,0,3
တင်မော်,0,2
တင်မြိုး,0,2
တင်မြိုးလွင်,0,3
တင်မြိုးအောင်,0,3
တင်မြ,0,2
တင်မြင့်,0,2
တင်မြင့်အောင်,0,3
တင်မြင့်ဦး,0,3
တင်မြိုင်,0,2
တင်ယု,0,2
တင်ရ,0,2
တင်ရီ,0,2
တင်ရွှေ,0,2
တင်ရှိန်း,0,2
တင်လက်,0,2
တင်လင်း,0,2
တင်လေး,0,2
တင်လွင်,0,2
တင်လှ,0,2
တင်လှသန်း,0,3
တင်လှိုင်,0,2
တင်လှိုင်ဦး,0,3
တင်ဝင်း,0,2
တင်ဝင်းကြော်,0,3
တင်ဝင်းနိုင်,0,3
တင်ဝင်းမောင်,0,3
တင်ဝင်းမြင့်,0,3
တင်ဝင်းလှိုင်,0,3
တင်ဝင်းအောင်,0,3
တင်ဝင်းဦး,0,3
တင်ဝန်,0,2
တင်ဝန်း,0,2
တင်ဝေ,0,2
တင်သန်း,0,2
တင်သိန်း,0,2
တင်သောင်း,0,2
တင်ဟန်,0,2
တင်အုံး,0,2
တင်အောင်,0,2
တင်အောင်ကို,0,3
တင်အောင်ကြော်,0,3
တင်အောင်စိုး,0,3
တင်အောင်ဆန်း,0,3
တင်အောင်ဇော်,0,3
တင်အောင်ညွန့်,0,3
တင်အောင်ထွန်း,0,3
တင်အောင်မိုး,0,3
တင်အောင်မြင့်,0,3
တင်အောင်လေး,0,3
တင်အောင်လွင်,0,3
တင်အောင်ဝင်း,0,3
တင်အေး,0,2
တင်ဦး,0,2
တင့်,0,1
တင့်ကြော်,0,2
တင့်ခိုင်,0,2
တင့်စိုး,0,2
တင့်ဆန်း,0,2
တင့်ဆွေ,0,2
တင့်ဇော်,0,2
တင့်နိုင်,0,2
တင့်ရွှေ,0,2
တင့်ရှိန်း,0,2
တင့်လွင်,0,2
တင့်လွင်ရွှေ,0,3
တင့်လွင်ဦး,0,3
တင့်လှိုင်,0,2
တင့်ဝေ,0,2
တင့်အောင်,0,2
တာယာပွကြီး,0,4
တိုက်ကြီ,0,2
တိုက်စိုး,0,2
တိုက်မောင်,0,2
တိုး,0,1
တိုးစိန်,0,2
တိုးနိုင်,0,2
တိုးမောင်,0,2
တိုးမြင့်,0,2
တိုးလွင်,0,2
တိုးဝင်း,0,2
တိုးအောင်,0,2
တေဇ,0,2
တွက်ပီ,0,2
ထက်ဇော်ရှိန်း,0,3
ထက်နိုင်ကို,0,3
ထက်မြက်နိုင်,0,3
ထက်မြတ်ရှိန်း,0,3
ထက်မြတ်လင်း,0,3
ထက်ရာဇာ,0,3
ထက်ရာဇာသိန်း,0,4
ထက်လွင်ကြော်,0,3
ထက်သူရိန်,0,3
ထက်ဟိန်းဖြိုး,0,3
ထက်အောင်,0,2
ထက်ဦး,0,2
ထင်ကြော်,0,2
